Número doprocesso - SIPAC/SIGAA,Ano do registro,Título da atividade,Nome do (a) Coordenador (a),Local de lotação do (a) Coordenador (a),Data de início da atividade,Data de termino da atividade,Relatório Final,Receita (Prevista),Receita (Realizada)
23499.000348/2019-66,2019,POR TRAS DAS CAMERAS: PRODUCAO DE MATERIAL DIDATICO-ARTISTICO SOBRE SAUDE E SEGURANCA NO TRABALHO COMO FERRAMENTA DE ENSINO PARA UNIVERSITARIOS E EMPRESAS,RAONI ROCHA SIMÕES,ICPA,6/3/2019,31/12/2019,SIM," R$ 9.240,00 "," R$ 9.240,00 "
23499.000281/2017-06,2017,EQUIPE DE ROBOTICA DRUMONSTERS,JULIANO DE ALMEIDA MONTE-MOR,ICT,1/1/2017,31/12/2018,SIM," R$ 10.000,00 "," R$ 10.000,00 "
23088.004992/2019-45,2019,CINEMA & DEBATE,ROGERIO RODRIGUES,IFQ,27/3/2019,20/11/2019,SIM, R$ -   , R$ -   
23088.005037/2019-25,2019,CONEXAO DOS SABERES,JULIANA ESTACIO RIOS,IEPG,12/3/2019,31/12/2019,SIM," R$ 10.000,00 "," R$ 10.258,05 "
23088.005202/2019-49,2019,"13º EDICAO DA CONFERENCIA DE PEQUENAS CENTRAIS HIDRELETRICAS, MERCADO & MEIO AMBIENTE",GERALDO LUCIO TIAGO FILHO,IRN,7/8/2019,6/8/2020,NÃO," R$ 80.000,00 ",
23088.005196/2019-20,2019,AVALIACAO AMBIENTAL DE PROPRIEDADES RURAIS LOCALIZADAS NO BAIRRO PESSEGUEIRO/ITAJUBA/MG E PROPOSTAS DE MANEJO: ENFASE QUALIDADE E QUALIDADE DE AGUA,ANA LUCIA FONSECA,IRN,6/3/2019,31/12/2019,SIM," R$ 10.000,00 "," R$ 10.000,00 "
23088.004710/2019-18,2019,SEMANA DE INTRODUCAO À QUIMICA,GEISE RIBEIRO,IFQ,25/3/2019,28/3/2019,SIM, R$ -   , R$ -   
23088.004851/2019-22,2019,PROJETO DO SISTEMA DE ESGOTAMENTO SANITARIO DO BAIRRO PESSEGUEIRO,MARCIA VIANA LISBOA MARTINS,IRN,18/3/2019,30/6/2019,SIM, R$ -   , R$ -   
23088.005401/2019-57,2019,EXPRESSÕES ECONOMICAS E CULTURAIS DA FEIRA-LIVRE E A IMPORTANCIA DA FORMACAO DOS FEIRANTES PARA A ECONOMIA SOLIDARIA,VIVIANE GUIMARAES PEREIRA,IEPG,12/3/2019,31/12/2019,SIM," R$ 10.000,00 "," R$ 10.000,00 "
23499.000369/2019-81,2019,FEIRA DE ESTAGIOS EM ENGENHARIAS DE ITABIRA - FEEI,TABATA FERNANDES PEREIRA,IEI,23/4/2019,2/6/2019,SIM, R$ -   , R$ -   
23088.004409/2019-04,2019,PROGRAMA DE FORMACAO CONTINUADA DE PROFESSORES EM CIENCIAS E MATEMATICA: UMA PROPOSTA DE ACÕES COLABORATIVAS COM FOCO NA NOVA BNCC,ELIANE MATESCO CRISTOVAO,IMC,1/3/2019,31/12/2019,SIM," R$ 10.000,00 "," R$ 8.437,32 "
23088.005649/2019-18,2019,DESENVOLVIMENTO DE EXPERIMENTOS SOBRE OS TIPOS DE SOLOS DA REGIAO DO SUL DE MINAS GERAIS COMO INSTRUMENTO DE EDUCACAO AMBIENTAL,ADINELE GOMES GUIMARAES,IRN,1/4/2019,20/12/2019,SIM," R$ 9.600,00 "," R$ 9.600,00 "
23088.026064/2018-51,2019,ESTUDO EXPERIMENTAL SOBRE A TRANSFERENCIA DE CALOR POR EBULICAO CONVECTIVA INTERNA EM TUBOS DE ACO DURANTE O PROCESSO DE TEMPERA,JUAN JOSE GARCIA PABON,IEM,1/4/2019,30/3/2020,SIM," R$ 21.195,00 "," R$ 17.100,94 "
23088.005962/2019-56,2019,TIME ENACTUS UNIFEI ITAJUBA,LUIZ EUGENIO VENEZIANI PASIN,IEPG,22/3/2019,30/12/2019,SIM," R$ 10.000,00 ",
23088.005802/2019-15,2019,WRECKING BALL - COMPETICÕES EM CONCRETO,VALQUIRIA CLARET DOS SANTOS,IRN,25/2/2019,14/12/2019,SIM," R$ 23.862,27 "," R$ 17.799,00 "
23088.003390/2019-71,2019,ANALISE MICROESTRUTURAL DE MATERIAIS,DANIEL THOMAZINI,IEM,1/4/2019,31/3/2020,NÃO," R$ 12.500,00 "," R$ 9.555,65 "
23499.000370/2019-14,2019,LINGUA BRASILEIRA DE SINAIS - BASICO I,PALOMA ALINNE ALVES RODRIGUES RUAS,IFQ,5/4/2019,12/7/2019,SIM, R$ -   , R$ -   
23088.006057/2019-13,2019,O PAPEL TRANSFORMADOR DA UNIVERSIDADE,CLEBER GONCALVES JUNIOR,IEPG,1/4/2019,31/12/2019,SIM," R$ 10.000,00 "," R$ 10.000,00 "
23088.005921/2019-60,2019,BEYOND ROCKET DESIGN,ANTONIO AUGUSTO ARAUJO PINTO DA SILVA,IEM,1/1/2019,31/12/2019,SIM," R$ 10.000,00 ",
23088.005908/2019-19,2019,EQUIPE UIRA - PROJETO SAE AERODESIGN,YOHAN ALI DIAZ MENDEZ,IEM,1/2/2019,30/1/2020,SIM," R$ 10.000,00 ",
23088.005089/2019-00,2019,CIENCIAS NAS ESCOLAS: MOSTRA DE CINEMA CIENTIFICO E FEIRA ITINERANTE DE CIENCIAS E MATEMATICA NAS ESCOLAS PUBLICAS DE ITAJUBA/MG,HEVILLA NOBRE CEZAR,IMC,6/3/2019,31/12/2019,SIM," R$ 10.000,00 "," R$ 8.774,36 "
23088.006204/2019-55,2019,CASA DA TERRA: UMA OFICINA SUSTENTAVEL,DANIELE ORNAGHI SANT’ANNA,IRN,13/3/2019,31/12/2019,NÃO," R$ 10.000,00 ",
23088.006180/2019-34,2019,INCLUSAO E ACESSIBILIDADE PARA PESSOAS COM DEFICIENCIA VISUAL USANDO IMPRESSORAS 3D,JESUS ANTONIO GARCIA SANCHEZ,IEM,28/3/2019,31/12/2019,SIM," R$ 10.000,00 ",
23088.006098/2019-18,2019,INTECOOP ITAJUBA: INCUBANDO E TRANSFORMANDO VIDAS POR MEIO DA EXTENSAO UNIVERSITARIA,CARLOS EDUARDO CORREA MOLINA,IEM,6/3/2019,31/12/2019,SIM," R$ 9.600,00 ",
23088.002126/2019-10,2019,"PARTICIPACAO EM CURSO DE ESPECIALIZACAO EM ENGENHARIA DE PROCESSOS, PRODUTIVIDADE E QUALIDADE NA FACULDADE DE ADMINISTRACAO E INFORMATICA (FAI)",JOSE ANTONIO QUEIROZ,IEPG,2/2/2019,30/4/2019,SIM," R$ 4.145,88 "," R$ 4.145,88 "
23088.006271/2019-70,2019,"COLETA SELETIVA - CAMPANHA DE CONSCIENTIZACAO, ENGAJAMENTO DO CIDADAO ITAJUBENSE E EMPODERAMENTO DOS CATADORES LOCAIS",VICTOR EDUARDO DE MELLO VALERIO,IEPG,29/1/2019,31/12/2019,SIM," R$ 10.000,00 ",
23088.006108/2019-15,2019,PROJETO PLAY,EGON LUIZ MULLER JUNIOR,IESTI,22/3/2019,31/12/2019,NÃO," R$ 9.750,00 ",
23499.001606/2017-60,2017,ENGENHEIROS SEM FRONTEIRAS - NUCLEO ITABIRA,JOAO LUCAS DA SILVA,ICT,12/11/2017,11/11/2018,SIM, R$ -   , R$ -   
23088.006112/2019-75,2019,CHEETAH E-RACING,JULIANA CAMINHA NORONHA,IEPG,30/1/2019,30/1/2020,SIM," R$ 10.000,00 "," R$ 9.912,00 "
23088.005223/2019-64,2019,ESTUDO DE ALTERNATIVAS PARA ELABORACAO DE PLANO DE MOBILIZACAO SOCIAL EM PLANOS MUNICIPAIS ,GERALDO LUCIO TIAGO FILHO,IRN,7/3/2019,30/8/2019,NÃO," R$ 43.748,00 ",
23088.005222/2019-10,2019,DESENVOLVIMENTO DE PESQUISA APLICADA PARA A ELABORACAO DE PLANO DIRETOR II,BENEDITO CLAUDIO DA SILVA,IRN,12/3/2019,12/3/2020,NÃO," R$ 58.920,00 ",
23088.024878/2018-51,2019,ENSAIOS ELETRICOS,ESTACIO TAVARES WANDERLEY NETO,ISEE,1/9/2018,28/2/2019,SIM, R$ -   , R$ -   
23088.006782/2019-91,2019,CENTRO DE ESTUDANTES VOLUNTARIOS AMIGOS DE ITAJUBA,LUIZ EUGENIO VENEZIANI PASIN,IEPG,11/2/2019,30/12/2019,SIM, R$ -   , R$ -   
23088.005138/2019-04,2019,TODOS SOMOS LEITORES,CLAUDIA ELIANE DA MATTA,ISEE,1/2/2019,30/12/2019,SIM, R$ -   , R$ -   
23088.005138/2019-04,2019,TODOS SOMOS LEITORES,SANDRA NAKAMATSU,IFQ,1/2/2019,30/12/2019,SIM, R$ -   , R$ -   
23088.005780/2019-85,2019,PLANO DIRETOR E PROMOCAO DA SAUDE: INTERSECCÕES E INTERACÕES,LUIZ FELIPE SILVA,IRN,6/3/2019,31/12/2019,SIM," R$ 10.000,00 "," R$ 3.200,00 "
23088.006822/2019-03,2019,MUSEU ITINERANTE DE GEOLOGIA E MINERALOGIA,ESTEFANIA FERNANDES DOS SANTOS,IRN,28/3/2019,30/7/2019,NÃO," R$ 8.810,00 ",
23088.005994/2019-51,2019,CIENCIA ABERTA: EVENTOS CIENTIFICOS PARA A COMUNIDADE,JULIANA FEDOCE LOPES,IFQ,6/3/2019,31/12/2019,SIM," R$ 8.200,00 "," R$ 8.200,00 "
23088.006969/2019-95,2019,MEDICAO DE CONDUTIVIDADE TERMICA EM CABOS DE RUTHERFORD COM BITOLAS DIFERENTES ,SANDRO METREVELLE MARCONDES DE LIMA E SILVA,IEM,5/4/2019,28/2/2020,SIM," R$ 8.235,30 ",
23088.005942/2019-85,2019,ROBOK - FUTEBOL DE ROBOS AUTONOMOS,LUIZ LENARTH GABRIEL VERMAAS,IESTI,1/1/2019,31/12/2019,SIM," R$ 10.000,00 "," R$ 10.000,00 "
23088.006110/2019-86,2019,EPIC CODERS - MARATONA DE PROGRAMACAO,ROBERTO AFFONSO DA COSTA JUNIOR,IMC,1/1/2019,31/12/2019,SIM," R$ 10.000,00 ",
23088.007131/2019-19,2019,UIRA MICRO,PATRICIA DA SILVA LOPES ALEXANDRINO,IEM,31/1/2019,30/1/2020,SIM," R$ 10.000,00 "," R$ 10.000,00 "
23499.000588/2019-61,2019,EQUIPE MOUNTAIN BAJA,JOSE CARLOS DE LACERDA,ITABIRA,1/1/2019,31/12/2019,SIM," R$ 10.000,00 ",
23088.002075/2019-26,2019,COYOTES MOTORACING UNIFEI,PAULO PEREIRA JUNIOR,IEM,1/1/2019,31/12/2019,NÃO," R$ 10.000,00 ",
23499.000482/2018-86,2019,CAPACITACAO EM SIMULACAO DE TRAFEGO COM AIMSUN,EMERSON JOSE DE PAIVA,ITABIRA,27/3/2018,16/5/2018,SIM, R$ -   , R$ -   
23088.006911/2019-41,2019,TECNOLOGIAS EMERGENTES A SERVICO DA APRENDIZAGEM,JULIANA MARIA SAMPAIO FURLANI,IFQ,1/5/2019,30/12/2019,SIM," R$ 9.600,00 "," R$ 9.600,00 "
23499.000528/2019-48,2019,BATUCA BETHANIA,JULIANO DE ALMEIDA MONTE-MOR,ICT,28/3/2019,31/12/2019,SIM," R$ 10.000,00 "," R$ 9.600,00 "
23088.007740/2019-78,2019,DEV-U,ELISA DE CASSIA SILVA RODRIGUES,IMC,15/4/2019,15/4/2020,SIM, R$ -   , R$ -   
23088.002306/2014-97,2014,I JORNADA DO CEPRASST - CENTRO DE ESTUDOS EM SEGURANCA E SAUDE DO TRABALHADOR,DAVIDSON PASSOS MENDES,ICPA,1/9/2014,22/9/2014,SIM, R$ -   , R$ -   
23088.002306/2014-97,2014,I JORNADA DO CEPRASST - CENTRO DE ESTUDOS EM SEGURANCA E SAUDE DO TRABALHADOR,GERALDO FABIANO DE SOUZA MORAES,ICPA,1/9/2014,22/9/2014,SIM, R$ -   , R$ -   
23088.007973/2019-71,2019,FUNDACAO ASIMO,LEONARDO BRESEGHELLO ZOCCAL,IESTI,17/4/2019,31/12/2019,SIM," R$ 6.797,49 "," R$ 9.997,49 "
23088.007735/2019-65,2019,PROJETO DE COMPETICAO TECNOLOGICA BLACK BEE DRONE,ALEXANDRE CARLOS BRANDAO RAMOS,IMC,27/3/2019,12/3/2020,SIM," R$ 45.000,00 "," R$ 44.748,62 "
23088.007819/2019-07,2019,"IV CURSO DE SISTEMAS FOTOVOLTAICOS: DIMENSIONAMENTO ON E OFF GRID, TARIFACAO, TREINAMENTO EM BANCADA, VIABILIDADE, ECONOMICA AGENTE DO MERCADO FV, ESTUDOS DE CASO E SIMULACAO COMPUTACIONAL EM PVSYST",CHRISTIAN J CORONADO RODRIGUEZ,IEM,25/5/2019,25/10/2019,NÃO," R$ 10.000,00 ",
23499.000527/2019-01,2019,A QUEIMADA E SEUS IMPACTOS NO MEIO URBANO: ABORDAGENS DIRECIONADAS AO ENSINO FUNDAMENTAL E MEDIO,ROSE-MARIE BELARDI,ICPA,29/4/2019,28/4/2020,SIM, R$ -   , R$ -   
23088.008224/2019-61,2019,ENTENDENDO FATORES CLIMATICOS E SUA RELACAO COM A PROTECAO SOLAR,MARCELO DE PAULA CORREA,IRN,23/4/2019,25/4/2019,SIM, R$ -   , R$ -   
23088.007779/2019-95,2019,"PRESTACAO DE SERVICOS DE METALOGRAFIA, ENSAIOS MECANICOS, ANALISE DE COMPOSICAO QUIMICA, MICROSCOPIA OTICA, TRATAMENTOS TERMICOS, MEDICAO DE DUREZA, MEDICAO DE ESPESSURA POR ULTRASSOM E QUALIFICACAO DE SOLDADORES",EDMILSON OTONI CORREA,IEM,26/4/2019,26/4/2020,NÃO," R$ 17.838,82 ",
23499.000516/2019-13,2019,REDE CAMACO. REDE DE TECNOLOGIA SOCIAL DA REGIAO DO MATO DENTRO,FREDERICO FERREIRA VIANA MATOS,ICT,1/4/2019,31/12/2019,SIM, R$ -   ," R$ 9.491,13 "
23088.008043/2019-34,2019,METODOLOGIA DE ANALISE DE DESEMPENHO DE REGIONAIS DE EMPRESAS DE DISTRIBUICAO,EDUARDO CRESTANA GUARDIA,ISEE,22/4/2019,22/12/2019,NÃO," R$ 94.616,00 ",
23088.008428/2019-00,2019,III JORNADA UNIVERSITARIA EM DEFESA DA REFORMA AGRARIA,LUIZ FELIPE SILVA,IRN,8/5/2019,8/5/2019,NÃO, R$ -   , R$ -   
23088.004849/2019-53,2019,TESTE DE USABILIDADE EM BOMBA EXTRACORPOREA,EGON LUIZ MULLER JUNIOR,IESTI,15/3/2019,30/6/2020,NÃO," R$ 25.828,32 ",
23088.014498/2016-46,2016,ENSAIO DE EFICIENCIA DE BOMBAS CENTRIFUGAS,ROBERTO ALVES DE ALMEIDA,IRN,1/1/2017,30/6/2017,SIM, R$ -   ," R$ 216.734,50 "
23088.007411/2019-27,2019,APLICACAO DE METODOS COMPUTACIONAIS PARA PREVISAO DE DURACAO E FREQUENCIA DE INTERRUPCAO DE ENERGIA EM ESTACÕES DISTRIBUIDORAS,BRUNO GUAZZELLI BATISTA,IMC,4/4/2019,31/09/2019,SIM," R$ 27.420,13 "," R$ 27.420,13 "
23088.008408/2019-21,2019,FISCALIZACAO DE APURACAO DOS INDICADORES DE QUALIDADE DO SERVICO NA CELESC,ROBERTO AKIRA YAMACHITA,ISSE,5/5/2019,13/1/2020,SIM," R$ 44.000,00 "," R$ 42.848,59 "
23088.006160/2019-63,2019,ESTUDO DE GASES COMBUSTIVEIS E REALIZACAO DE ENSAIOS COM MOTOR A GAS,CARLOS ROBERTO ROCHA,IRN,1/4/2019,1/7/2019,NÃO, R$ -   , R$ -   
23499.000596/2019-15,2019,CPEE - CONGRESSO PESQUISA EXTENSAO E ENSINO,MARCOS ROBERTO DE ABREU ALVES,IEI,1/5/2019,30/4/2020,NÃO, R$ -   , R$ -   
23499.000596/2019-15,2019,CPEE - CONGRESSO PESQUISA EXTENSAO E ENSINO,FERNANDA RODRIGUES DA SILVA,ICT,1/5/2019,30/4/2020,NÃO, R$ -   , R$ -   
23088.008788/2019-01,2019,"PARTICIPACAO EM CURSO DE ESPECIALIZACAO EM ENGENHARIA DE PROCESSOS, PRODUTIVIDADE E QUALIDADE NA FACULDADE DE ADMINISTRACAO E INFORMATICA (FAI), DE SANTA RITA DO SAPUCAI, MINAS GERAIS",JOSE ANTONIO QUEIROZ,IEPG,18/5/2019,18/8/2019,SIM," R$ 4.145,88 "," R$ 4.145,88 "
23499.001137/2015-17,2019,PROJETO DE MICROAERONAVES PARA O CAMPUS UNIFEI EM ITABIRA,VAGNER FERREIRA DE OLIVEIRA,IEI,3/6/2015,29/11/2015,SIM, R$ -   , R$ -   
23088.008896/2019-76,2019,PROJETO CAPACITACAO DOS MEMBROS DO CODEMA,MARCIA VIANA LISBOA MARTINS,IRN,8/5/2019,10/12/2019,SIM, R$ -   , R$ -   
23499.000681/2019-75,2019,SEGUNDA LINGUA,MARIA ELIZABETE VILLELA SANTIAGO,ICPA,1/4/2019,31/12/2019,SIM, R$ -   , R$ -   
23499.000681/2019-75,2019,SEGUNDA LINGUA,MARTINELLY VIEIRA MARTINS,ICPA,1/4/2019,31/12/2019,SIM, R$ -   , R$ -   
23499.000670/2019-95,2019,TEDXITABIRA,LILIAN BARROS PEREIRA CAMPOS,ITABIRA,15/2/2019,15/4/2019,SIM, R$ -   , R$ -   
23499.000639/2019-54,2019,ENGENHEIROS SEM FRONTEIRAS - NUCLEO ITABIRA,ELIANE MARIA VIEIRA,ICPA,25/2/2019,30/11/2019,SIM, R$ -   , R$ -   
23499.000612/2019-61,2019,CURSO DE CURTA DURACAO DE ENERGIA SOLAR FOTOVOLTAICA,RAFAEL BALBINO CARDOSO,ICPA,15/4/2019,20/5/2019,SIM," R$ 3.500,00 "," R$ 3.150,00 "
23499.000605/2019-60,2019,PAUSA,FLAVIO FONTENELLE LOQUE,ICPA,10/5/2019,10/12/2019,SIM, R$ -   , R$ -   
23499.001524/2017-15,2019,ENCHENDO O CADIM DE MUSICA: VIVENCIAS MUSICAIS,JOAO LUCAS DA SILVA,ICT,1/11/2017,31/10/2018,SIM, R$ -   , R$ -   
23499.001524/2017-15,2019,ENCHENDO O CADIM DE MUSICA: VIVENCIAS MUSICAIS,GLAUBER ZERBINI COSTAL,IEI,1/11/2017,31/10/2018,SIM, R$ -   , R$ -   
23088.009243/2019-12,2019,AERODAY,PATRICIA DA SILVA LOPES ALEXANDRINO,IEM,9/5/2019,9/5/2019,SIM, R$ -   , R$ -   
23088.008225/2019-13,2019,UNIFEI SINTROPICA,DANIELA ROCHA TEIXEIRA RIONDET COSTA,IRN,25/2/2019,31/12/2019,NÃO, R$ -   , R$ -   
23088.009450/2019-69,2019,CONTRIBUICÕES DOS ALUNOS DO CURSO CIENCIAS BIOLOGICAS LICENCIATURA PARA AS ATIVIDADES DA SEMANA DO MEIO AMBIENTE E EDUCACAO AMBIENTAL DA SECRETARIA DO MIO AMBIENTE DE ITAJUBA,SIMONE POLICENA ROSA,IRN,10/5/2019,10/6/2019,SIM, R$ -   , R$ -   
23088.009451/2019-11,2019,CRIACAO DE LABORATORIO VIRTUAL DA ENGENHARIA QUIMICA POR FLUIDODINAMICA COMPUTACIONAL (CFD),MAXIMILIAN JOACHIM HODAPP,IRN,20/5/2019,20/5/2020,SIM, R$ -   , R$ -   
23088.001838/2014-15,2019,CURSO DE APERFEICOAMENTO DA MAO DE OBRA DA CONSTRUCAO CIVIL,CARLOS AUGUSTO DE SOUZA OLIVEIRA,ITABIRA,15/6/2014,15/11/2014,SIM," R$ 13.180,24 "," R$ 13.180,24 "
23088.000676/2019-62,2019,EQUIPE DESAFIO SAMPE ITABIRA,DANIEL ANDRADA MARIA,IEI,10/4/2019,10/12/2019,SIM," R$ 10.000,00 ",
23088.009717/2019-18,2019,MEDICAO DA CONDUTIVIDADE TERMICA PELO METODO DA PLACA QUENTE PROTEGIDA EM 6 TRACOS DE CONCRETO,SANDRO METREVELLE MARCONDES DE LIMA E SILVA,IEM,13/5/2019,19/10/2019,SIM," R$ 3.690,00 "," R$ 3.690,00 "
23088.008930/2019-11,2019,ESTUDO DO IMPACTO DOS PROCESSOS DE DESCONTAMINACAO DE PCB NO DESEMPENHO DE TRANSFORMADORES,ESTACIO TAVARES WANDERLEY NETO,ISEE,13/5/2019,12/5/2020,SIM," R$ 90.000,00 "," R$ 33.103,45 "
23088.009955/2019-23,2019,CAPACITACAO TECNICA EM PROJETOS DE RESILIENCIA URBANA,BENEDITO CLAUDIO DA SILVA,IRN,16/5/2019,14/6/2019,SIM, R$ -   , R$ -   
23088.010038/2019-91,2019,SEMANA DE INVESTIMENTO AO VOLUNTARIO ,LUIZ EUGENIO VENEZIANI PASIN,IEPG,20/5/2019,25/5/2019,SIM, R$ -   , R$ -   
23499.000774/2019-08,2019,OFICINA DE SIDERURGIA E OFICINA DE CORROSAO,RICARDO LUIZ PEREZ TEIXEIRA,IEI,10/6/2019,25/6/2019,SIM, R$ -   , R$ -   
23499.000811/2019-70,2019,IRON RACERS DE FORMULA SAE 2019,LEONARDO ALBERGARIA OLIVEIRA,IEI,14/5/2019,31/12/2019,SIM," R$ 10.000,00 ",
23499.000772/2019-19,2019,MARATONA DE PROGRAMACAO,PAULO JOSE LAGE ALVARENGA ,ICT,7/5/2019,6/3/2020,SIM, R$ -   , R$ -   
23499.000828/2019-27,2019,MOB DAY,IARA ALVES MARTINS DE SOUZA,IEI,1/5/2019,24/5/2019,NÃO, R$ -   , R$ -   
23499.000828/2019-27,2019,MOB DAY,CARLOS AUGUSTO DE SOUZA OLIVEIRA,IEI,1/5/2019,24/5/2019,SIM, R$ -   , R$ -   
23088.010472/2019-71,2019,SENSIBILIZACAO SOBRE ARBORIZACAO NA ESCOLA MUNICIPAL ANTONIO SALOMON,DANIELA ROCHA TEIXEIRA RIONDET COSTA,IRN,30/5/2019,13/6/2019,SIM, R$ -   , R$ -   
23499.000855/2019-08,2019,FORRO DO LINDO,LINDOMAR MATIAS GONCALVES,ICPA,1/5/2019,1/12/2019,SIM, R$ -   , R$ -   
23499.000830/2019-04,2019,EDUCACAO AMBIENTAL - CARMESIA,ELIANE MARIA VIEIRA,ICPA,1/5/2019,31/04/2020,NÃO, R$ -   , R$ -   
23499.000809/2019-09,2019,EXPEDICAO PIRACICABA - PELA VIDA DO RIO,JOSE AUGUSTO COSTA GONCALVES,ICPA,26/5/2019,30/6/2020,NÃO, R$ -   , R$ -   
23088.010253/2019-92,2019,MAKER HACKLAB,JULIANA CAMINHA NORONHA,IEPG,25/5/2019,2/6/2019,SIM," R$ 5.742,80 "," R$ 8.392,80 "
23088.010052/2019-95,2019,MODULO RF/NERAS FIT: LEVANTAMENTO DE REQUISITOS,DANILO HENRIQUE SPADOTI,IESTI,15/5/2019,30/8/2019,SIM," R$ 6.000,00 "," R$ 6.000,00 "
23088.005667/2019-08,2019,RECUPERACAO DE MERCADO - ENERGIA SEGURA COM INIBIDORES DE FURTOS - FASE DESENVOLVIMENTO EXPERIMENTAL,ESTACIO TAVARES WANDERLEY NETO,ISEE,3/6/2019,2/5/2020,SIM," R$ 88.854,20 "," R$ 87.654,21 "
23088.010554/2019-16,2019,SISTEMA INTELIGENTE DE GESTAO DA MANUTENCAO E OPERACAO DE ATIVOS (SIGO),CARLOS HENRIQUE VALERIO DE MORAES,IESTI,18/4/2019,17/4/2020,NÃO," R$ 50.400,00 ",
23088.010542/2019-91,2019,SISTEMA INTELIGENTE DE GESTAO DA MANUTENCAO E OPERACAO DE ATIVOS (SIGO),CARLOS HENRIQUE VALERIO DE MORAES,IESTI,18/4/2019,13/4/2020,SIM," R$ 50.400,00 "," R$ 42.000,00 "
23088.011161/2019-20,2019,PALESTRA FINANCAS PESSOAIS,ANDRE LUIZ MEDEIROS,IEPG,4/6/2019,4/6/2019,SIM, R$ -   , R$ -   
23499.000780/2019-57,2019,CAPACITACAO EM METODOLOGIAS ATIVAS PARA APRIMORAMENTO DO PROCESSO DE ENSINO-APRENDIZAGEM NO ENSINO SUPERIOR,RENATA DOS SANTOS,ICPA,10/6/2019,20/12/2019,NÃO, R$ -   , R$ -   
23088.000210/2015-75,2015,EMISSAO DE PARECER TECNICO PARA FUNCIONAMENTO ININTERRUPTO - DECRETO 27.048 DE 12/08/1949 E PORTARIA 3.118 DE 03/04/1989 DO MINISTERIO DO TRABALHO,EDMILSON OTONI CORREA,IEM,11/2/2015,15/3/2015,SIM," R$ 6.500,00 "," R$ 6.500,00 "
23088.011317/2019-72,2019,ASTRONOMIA NA PRATICA,JOAO RICARDO NEVES DA SILVA,IFQ,23/6/2019,30/7/2019,SIM, R$ -   , R$ -   
23088.011560/2019-91,2019,SENSIBILIZACAO SOBRE O MEIO AMBIENTE POR MEIO DA RECICLAGEM,DANIELA ROCHA TEIXEIRA RIONDET COSTA,IRN,7/6/2019,21/6/2019,NÃO, R$ -   , R$ -   
23088.011566/2019-68,2019,XIV JOB SHOP,LAUREN FERREIRA COLVARA,IEPG,22/8/2019,23/8/2019,SIM, R$ -   , R$ -   
23088.011423/2019-56,2019,REVITALIZAR - CIEM DESEMBARGADOR FRANCISCO PEREIRA ROSA,LUIZ EUGENIO VENEZIANI PASIN,IEPG,8/6/2019,9/6/2019,SIM, R$ -   , R$ -   
23088.011427/2019-34,2019,T.R.E.M IV - TREINAMENTO REGIONAL DAS ENACTUS MINEIRAS,LUIZ EUGENIO VENEZIANI PASIN,IEPG,26/10/2019,27/10/2019,SIM, R$ -   , R$ -   
PJ001-2019,2019,UNIVERSIDADE CULTURAL: ESTIMULANDO A CULTURA NA CIDADE DE ITAJUBA,FLAVIA FERNANDA CARVALHO MOTTA BARBIERI,PROEX,8/3/2019,31/12/2019,SIM, R$ -   , R$ -   
PJ002-2019,2019,"O LABORATORIO REMOTO DA UNIFEI COMO FERRAMENTA PARA A POPULARIZACAO DA CIENCIA, TECNOLOGIA E INOVACAO: DO DESENVOLVIMENTO DE PROPOSTAS À FORMACAO DE PROFESSORES",JOSE ALBERTO FERREIRA FILHO,IESTI,22/3/2019,31/12/2019,NÃO, R$ -   , R$ -   
PJ003-2019,2019,ECOPONIA - AQUASENSOR HIDROPONIA,ODILON DE OLIVEIRA DUTRA,IESTI,1/5/2019,31/12/2019,SIM, R$ -   ," R$ 10.000,00 "
PJ004-2019,2019,APRIMORAMENTO DO DISPOSITIVO DE DESCARGA CAPACITATIVA PARA FIXACAO DE TERMOPARES EM METAIS,SANDRO METREVELLE MARCONDES DE LIMA E SILVA,IEM,1/5/2019,31/12/2019,SIM, R$ -   , R$ -   
PJ005-2019,2019,MONTAGEM DE UMA IMPRESSORA 3D COM RECURSOS AVANCADOS,JESUS ANTONIO GARCIA SANCHEZ,IEM,1/5/2019,31/12/2019,SIM," R$ 5.792,00 "," R$ 5.792,00 "
PJ006-2019,2019,LATICIN,FABIO ROBERTO FOWLER,IEPG,17/5/2019,31/12/2019,NÃO, R$ -   , R$ -   
PJ007-2019,2019,PRATICA EM RECRUTAMENTO E SELECAO,JULIANA ESTACIO RIOS,IEPG,21/5/2019,13/6/2019,SIM, R$ -   , R$ -   
PJ009-2019,2019,I - MAQUINA SELECIONADORA DO FRUTO CAFEEIRO,GIOVANI BERNARDES VITOR,ICT,9/5/2019,31/12/2019,SIM," R$ 14.928,00 ",
PJ010-2019,2019,SIMPLE JURIS,JOAO PAULO REUS RODRIGUES LEITE,IESTI,16/5/2019,31/12/2019,SIM, R$ -   , R$ -   
CR001-2019,2019,CORAL UNIFEI,CARLOS HENRIQUE PEREIRA MELLO,IEPG,1/3/2019,30/6/2019,SIM, R$ -   , R$ -   
CR005-2019,2019,PLANEJAMENTO DE CARREIRA,JULIANA ESTACIO RIOS,IEPG,8/5/2019,8/5/2019,SIM, R$ -   , R$ -   
