N�;Nome do Projeto;In��cio;T�mino;Status;�rg�o Financiador;Recursos Internos ;Recursos Externos ;Participa��o     Inicio e fim;Equipe;Instituto Vinculado;Cargo (Aluno/ Coordenador/ Professor);Carga Hor�ria;Observa��es;Nota;;
838;Programa de Educação Tutorial - PET Engenharia Mecânica;01/09/2019;01/05/2024;Vigente;MEC/ FNDE;;;09/2019 a 05/2024;Sebastião Simões da Cunha JR;GEMEC;Coordenador;12;;;;
838;Programa de Educação Tutorial - PET Engenharia Mecânica;01/09/2019;01/05/2024;;MEC/ FNDE;;;09/2019 a 12/2020;Alan Augusto Tomaz;;Discente;20;;;;
838;Programa de Educação Tutorial - PET Engenharia Mecânica;01/09/2019;01/05/2024;;MEC/ FNDE;;;09/2019 a 12/2020;Júlio Caldo Brotto;;Discente;20;;;;
838;Programa de Educação Tutorial - PET Engenharia Mecânica;01/09/2019;01/05/2024;;MEC/ FNDE;;;09/2019 a 12/2020;Pedro Antônio de Lucas Chinelatti;;Discente;20;;;;
838;Programa de Educação Tutorial - PET Engenharia Mecânica;01/09/2019;01/05/2024;;MEC/ FNDE;;;09/2019 a 12/2020;Pétrus Lopes Fiore;;Discente;20;;;;
838;Programa de Educação Tutorial - PET Engenharia Mecânica;01/09/2019;01/05/2024;;MEC/ FNDE;;;09/2019 a 12/2020;Caynan Henrique Garcia Amarante ;;Discente;20;;;;
838;Programa de Educação Tutorial - PET Engenharia Mecânica;01/09/2019;01/05/2024;;MEC/ FNDE;;;09/2019 a 12/2020;Tiago Henrique dos Reis;;Discente;20;;;;
838;Programa de Educação Tutorial - PET Engenharia Mecânica;01/09/2019;01/05/2024;;MEC/ FNDE;;;09/2019 a 12/2020;Gustavo Ferreira da Costa;;Discente;20;;;;
838;Programa de Educação Tutorial - PET Engenharia Mecânica;01/09/2019;01/05/2024;;MEC/ FNDE;;;09/2019 a 12/2020;Samuel Natan Rodrigues Siqueira;;Discente;20;;;;
838;Programa de Educação Tutorial - PET Engenharia Mecânica;01/09/2019;01/05/2024;;MEC/ FNDE;;;09/2019 a 12/2020;Fabio Henrique Ribeiro;;Discente;20;;;;
838;Programa de Educação Tutorial - PET Engenharia Mecânica;01/09/2019;01/05/2024;;MEC/ FNDE;;;09/2019 a 12/2020;Jorge Ivan Urzúa Ciolina;;Discente;20;;;;
838;Programa de Educação Tutorial - PET Engenharia Mecânica;01/09/2019;01/05/2024;;MEC/ FNDE;;;09/2019 a 12/2020;Isaque Álvaro Coutinho da Silva;;Discente;20;;;;
838;Programa de Educação Tutorial - PET Engenharia Mecânica;01/09/2019;01/05/2024;;MEC/ FNDE;;;09/2019 a 12/2020;Nathan Oliveira da Silva;;Discente;20;;;;
839;Validação experimental de modelo otimizado de turbina axial de ultra baixa queda ;01/03/2018;01/02/2021;Expirado;FAPEMIG;;;03/2018 a 02/2021;Ramiro Gustavo Ramirez Camacho;IEM;Coordenador;2;597 FAPEPE;;;
839;Validação experimental de modelo otimizado de turbina axial de ultra baixa queda ;01/03/2018;01/02/2021;;FAPEMIG;;;03/2018 a 03/2020;Antonio Carlos Barkett Botan;;Discente;2;;;;
839;Validação experimental de modelo otimizado de turbina axial de ultra baixa queda ;01/03/2018;01/02/2021;;FAPEMIG;;;03/2018 a 03/2020;Roberto Meira Júnior;;Discente Pós ;2;;;;
839;Validação experimental de modelo otimizado de turbina axial de ultra baixa queda ;01/03/2018;01/02/2021;;FAPEMIG;;;03/2018 a 03/2020;Waldir de Oliveira;;Docente;2;;;;
839;Validação experimental de modelo otimizado de turbina axial de ultra baixa queda ;01/03/2018;01/02/2021;;FAPEMIG;;;03/2018 a 03/2020;Nelson Manzanares;;Docente;2;;;;
839;Validação experimental de modelo otimizado de turbina axial de ultra baixa queda ;01/03/2018;01/02/2021;;FAPEMIG;;;03/2018 a 03/2020;Geraldo Lúcio Tiago Filho;;Docente;2;;;;
839;Validação experimental de modelo otimizado de turbina axial de ultra baixa queda ;01/03/2018;01/02/2021;;FAPEMIG;;;03/2018 a 03/2020;Edna Raimunda Silva;;Docente;2;;;;
840;Pesquisa e Desenvolvimento de Um Sistema Integrado de Aquisição de Sinais de EEG;01/10/2019;01/10/2021;Expirado;FAPEMIG;;R$ 50.400,00;10/2019 a 10/2021;Tales Cleber Pimenta;IESTI;Coordenador;2;656 FAPEPE;;;
841;Teoria de Singularidades e Aplicações à Geometria Diferencial, Equações Diferenciais e Visão Computacional ;01/08/2019;01/07/2024;Vigente;FAPESP ;;;08/2019 a 07/2024;Farid Tari;;Coordenador Externo;10;;;;
841;Teoria de Singularidades e Aplicações à Geometria Diferencial, Equações Diferenciais e Visão Computacional ;01/08/2019;01/07/2024;;FAPESP ;;;08/2019 a 07/2024;Fabio Scalco Dias;;Docente;10;;;;
841;Teoria de Singularidades e Aplicações à Geometria Diferencial, Equações Diferenciais e Visão Computacional ;01/08/2019;01/07/2024;;FAPESP ;;;08/2019 a 07/2024;Luis Fernando Mello;;Docente;10;;;;
842;Diseño aerodinámico de una turbina eólica de eje vertical de baja potencia para aplicaciones en una región con importante potencial eólico en Boyacá;01/01/2020;31/03/2024;Vigente;Universidad Santo Tomás - Seccional Tunja - Colômbia;;R$ 643.000,00;01/2020 a 03/2024; Angie Lizeth Espinosa Sarmiento;IEM;Coordenador;3;prorrogado de 01/01/2021 para 01/03/2022 em 28/05/2020. Prorrogado até 03/2024 em 09/2021.;;;
842;Diseño aerodinámico de una turbina eólica de eje vertical de baja potencia para aplicaciones en una región con importante potencial eólico en Boyacá;01/01/2020;31/03/2024;;Universidad Santo Tomás - Seccional Tunja - Colômbia;;R$ 643.000,00;06/2020 a 12/2020;Luís Fernando de Oliveira Marcossi Castilho;;Discente;12;;;;
842;Diseño aerodinámico de una turbina eólica de eje vertical de baja potencia para aplicaciones en una región con importante potencial eólico en Boyacá;01/01/2020;31/03/2024;;Universidad Santo Tomás - Seccional Tunja - Colômbia;;R$ 643.000,00;06/2020 a 03/2024;Gabriel Augusto Ribeiro Mota;;Discente;12;;;;
842;Diseño aerodinámico de una turbina eólica de eje vertical de baja potencia para aplicaciones en una región con importante potencial eólico en Boyacá;01/01/2020;31/03/2024;;Universidad Santo Tomás - Seccional Tunja - Colômbia;;R$ 643.000,00;06/2020 a 03/2024;Leandro Ventricci;;Discente;12;;;;
842;Diseño aerodinámico de una turbina eólica de eje vertical de baja potencia para aplicaciones en una región con importante potencial eólico en Boyacá;01/01/2020;31/03/2024;;Universidad Santo Tomás - Seccional Tunja - Colômbia;;R$ 643.000,00;01/2020 a 03/2020;Beatriz Marques Oliveira (membro excluído em 05/2020);;Discente;12;;;;
842;Diseño aerodinámico de una turbina eólica de eje vertical de baja potencia para aplicaciones en una región con importante potencial eólico en Boyacá;01/01/2020;31/03/2024;;Universidad Santo Tomás - Seccional Tunja - Colômbia;;R$ 643.000,00;01/2020 a 03/2024;Rodriguez Diaz Juan Camilo;;Discente Pós ;5;;;;
842;Diseño aerodinámico de una turbina eólica de eje vertical de baja potencia para aplicaciones en una región con importante potencial eólico en Boyacá;01/01/2020;31/03/2024;;Universidad Santo Tomás - Seccional Tunja - Colômbia;;R$ 643.000,00;06/2020 a 03/2024;Celso Sales Junior;;Discente Pós ;12;;;;
842;Diseño aerodinámico de una turbina eólica de eje vertical de baja potencia para aplicaciones en una región con importante potencial eólico en Boyacá;01/01/2020;31/03/2024;;Universidad Santo Tomás - Seccional Tunja - Colômbia;;R$ 643.000,00;06/2020 a 03/2024;Yina Faizully Quintero Gamboa;;Docente;12;;;;
842;Diseño aerodinámico de una turbina eólica de eje vertical de baja potencia para aplicaciones en una región con importante potencial eólico en Boyacá;01/01/2020;31/03/2024;;Universidad Santo Tomás - Seccional Tunja – Colômbia;;R$ 643.000,00;06/2020 a 03/2024;Javier Camilo Alfonso Rodriguez;;Docente;12;;;;
PIDI44-2019;FORMAÇÃO DE ENGENHEIROS DENTRO DE UMA UNIVERSIDADE EM PERSPECTIVA DE CIÊNCIA, TECNOLOGIAS E SOCIEDADE;;;;;;;;;;;;;;;
;01/03/2020;28/02/2022;Vigente;Não possui ;;;03/2020 a 02/2022;ADILSON DA SILVA MELLO ;IEPG;Coordenador;4;;8;"9""";;
PIDI44-2019;FORMAÇÃO DE ENGENHEIROS DENTRO DE UMA UNIVERSIDADE EM PERSPECTIVA DE CIÊNCIA, TECNOLOGIAS E SOCIEDADE;;;;;;;;;;;;;;;
;01/03/2020;28/02/2022;;;;;03/2020 a 02/2022;CARLOS ALBERTO MAXIMO PIMENTA;;Docente;2;;;;;
;01/03/2020;28/02/2022;;;;;03/2020 a 02/2022;DANIELE ORNAGHI SANT'ANNA;;Docente;1;;;;;
;01/03/2020;28/02/2022;;;;;03/2020 a 02/2022;DENISE PEREIRA DE ALCANTARA FERRAZ;;Docente;1;;;;;
"ALESSANDRA RODRIGUES""";IFQ;Coordenador;2;;8,4;;;;;;;;;;;
PIDI46-2019;Educação em Ciências na cultura digital: narrativas digitais, currículo e construção de conhecimentos para formação crítica e cidad;01/03/2020;28/02/2022;;;;;03/2020 a 02/2022;IRENE RAQUEL SANTANA RODRIGUES;;Discente Pós ;2;;;;
PIDI46-2019;Educação em Ciências na cultura digital: narrativas digitais, currículo e construção de conhecimentos para formação crítica e cidad;01/03/2020;28/02/2022;;;;;03/2020 a 02/2022;MIKAEL FRANK REZENDE JUNIOR;;Docente;1;;;;
PIDI46-2019;Educação em Ciências na cultura digital: narrativas digitais, currículo e construção de conhecimentos para formação crítica e cidad;01/03/2020;28/02/2022;;;;;03/2020 a 02/2022;VANESSA MARIA DE SOUZA CABERLIM;;Discente Pós ;2;;;;
PIDI26-2019;Sistemas de Liénard suaves por partes;;;;;;;;;;;;;;;
;01/03/2020;28/02/2022;Vigente;Não possui ;;;03/2020 a 02/2022;;;;;;;;;
"ALEXANDER FERNANDES DA FONSECA""";IMC;Coordenador;8;;8;;;;;;;;;;;
PIDI26-2019;Sistemas de Liénard suaves por partes;;;;;;;;;;;;;;;
;01/03/2020;28/02/2022;;;;;03/2020 a 02/2022;TIAGO AUGUSTO CARVALHO SILVA;;Discente;8;;;;;
;01/03/2020;28/02/2022;Vigente;Não possui ;;;03/2020 a 02/2022;;;;;;;;;
"BENEDITO DONIZETI BONATTO""";ISEE;Coordenador;2;;10;;;;;;;;;;;
PIDI32-2019;Modelagem Estocástica Computacional e Experimental para Análise Técnica, Econômica e Regulatória de Microrredes Inteligentes;;;;;;;;;;;;;;;
;01/03/2020;28/02/2022;;;;;03/2020 a 02/2022;ANTONIO CARLOS ZAMBRONI DE SOUZA;;Docente;2;;;;;
;01/03/2020;28/02/2022;;;;;03/2020 a 02/2022;PAULO FERNANDO RIBEIRO;;Docente;2;;;;;
;01/03/2020;28/02/2022;;;;;03/2020 a 02/2022;PEDRO PAULO BALESTRASSI;;Docente;2;;;;;
;01/03/2020;28/02/2022;Vigente;Não possui ;;;03/2020 a 02/2022;;;;;;;;;
"BRUNO GUAZZELLI BATISTA""";IMC;Coordenador;4;;8,3;;;;;;;;;;;
PIDI29-2019;CARACTERIZAÇÃO E DESENVOLVIMENTO DE SEMICONDUTORES ORGÂNICOS OU HÍBRIDOS COMO SENSORES;;;;;;;;;;;;;;;
;01/03/2020;28/02/2022;Vigente;Não possui ;;;03/2020 a 02/2022;CARLA PATRICIA LACERDA RUBINGER;IFQ;Coordenador;8;;9;"3""";;
PIDI29-2019;CARACTERIZAÇÃO E DESENVOLVIMENTO DE SEMICONDUTORES ORGÂNICOS OU HÍBRIDOS COMO SENSORES;;;;;;;;;;;;;;;
;01/03/2020;28/02/2022;;;;;03/2020 a 02/2022;AMANDA CUCONATO DA SILVA;;Discente;3;;;;;
;01/03/2020;28/02/2022;;;;;03/2020 a 02/2022;LEANDRO SATOSHI MATSUDA;;Discente;2;;;;;
;01/03/2020;28/02/2022;;;;;03/2020 a 02/2022;MARIANA DE OLIVEIRA ZAGO;;Discente;2;;;;;
;01/03/2020;28/02/2022;;;;;03/2020 a 02/2022;RERO MARQUES RUBINGER;;Docente;2;;;;;
;01/03/2020;28/02/2022;;;;;03/2020 a 02/2022;ROBERTO SHIGUERU NOBUYASU JUNIOR;;Docente;6;;;;;
;01/03/2020;28/02/2022;Vigente;Não possui ;;;03/2020 a 02/2022;;;;;;;;;
"DANIELA ROCHA TEIXEIRA RIONDET COSTA""";IRN;Coordenador;8;;9;;;;;;;;;;;
PIDI43-2019;O uso das salas de recursos multifuncionais e o ensino de ciências: Um estudo sobre inclusão na microrregião de Itajubá;;;;;;;;;;;;;;;
;01/03/2020;28/02/2022;Vigente;Não possui ;;;03/2020 a 02/2022;;;;;;;;;
"DENISE PEREIRA DE ALCANTARA FERRAZ""";IFQ;Coordenador;4;;8,3;;;;;;;;;;;
PIDI43-2019;O uso das salas de recursos multifuncionais e o ensino de ciências: Um estudo sobre inclusão na microrregião de Itajubá;;;;;;;;;;;;;;;
;01/03/2020;28/02/2022;;;;;03/2020 a 02/2022;ANA CAROLINA SALES OLIVEIRA;;Docente;4;;;;;
;01/03/2020;28/02/2022;;;;;03/2020 a 02/2022;ANA PAULA CARDOSO;;Discente Pós ;8;;;;;
;01/03/2020;28/02/2022;;;;;03/2020 a 02/2022;HELEN CRISTINE MARTINS SÔNEGO;;Discente Pós ;4;;;;;
;01/03/2020;28/02/2022;;;;;03/2020 a 02/2022;ISABELLA MARTINS FURTADO;;Discente Pós ;20;;;;;
;01/03/2020;28/02/2022;;;;;03/2020 a 02/2022;JULIANI FLÁVIA DE OLIVEIRA;;Discente;8;;;;;
;01/03/2020;28/02/2022;;;;;03/2020 a 02/2022;VALÉRIA MARIA GOMES BRAGA;;Discente Pós ;4;;;;;
;01/03/2020;28/02/2023;Vigente;Não possui ;;;03/2020 a 02/2023;;;;;;;;;
"ELIANE MATESCO CRISTOVAO""";IMC;Coordenador;8;Projeto prorrogado a pedido da coordenadora.;8,9;;;;;;;;;;;
PIDI52-2019;Conhecimento Especializado mobilizado por futuros professores na elaboração e implementação de propostas de ensino para a educação básica;;;;;;;;;;;;;;;
;01/03/2020;28/02/2023;;;;;03/2020 a 02/2023;BRUNA DA SILVA;;Discente;4;;;;;
;01/03/2020;28/02/2023;;;;;03/2020 a 02/2023;BRUNO VINICIUS DA SILVA;;Discente;4;;;;;
;01/03/2020;28/02/2023;;;;;03/2020 a 02/2023;CIBELE FARIA CUNHA;;Servidor;4;;;;;
;01/03/2020;28/02/2023;;;;;03/2020 a 02/2023;Gabriela Gomes Ribeiro;;Discente;4;;;;;
;01/03/2020;28/02/2023;;;;;03/2020 a 02/2023;HEVILLA NOBRE CEZAR;;Docente;4;;;;;
;01/03/2020;28/02/2023;;;;;03/2020 a 02/2023;IVAN SCHUMANN DE MELO SANTOS;;Discente Pós ;4;;;;;
;01/03/2020;28/02/2023;;;;;03/2020 a 02/2023;JOAO RICARDO NEVES DA SILVA;;Docente;4;;;;;
;01/03/2020;28/02/2023;;;;;03/2020 a 02/2023;KAIC JUNQUEIRA DE PAIVA;;Discente;4;;;;;
;01/03/2020;28/02/2023;;;;;03/2020 a 02/2023;LETICIA SOUSA CARVALHO;;Discente;4;;;;;
;01/03/2020;28/02/2023;;;;;03/2020 a 02/2023;MARIANA FEITEIRO CAVALARI SILVA;;Docente;4;;;;;
;01/03/2020;28/02/2023;;;;;03/2020 a 02/2023;Marlova Estela Caldatto;;Externo;4;;;;;
;01/03/2020;28/02/2023;;;;;03/2020 a 02/2023;RAQUEL MENDES PINTO;;Discente;4;;;;;
;01/03/2020;28/02/2023;Vigente;Não possui ;;;03/2020 a 02/2023;;;;;;;;;
"ELIZABETE RIBEIRO SANCHES DA SILVA""";IMC;Coordenador;12;Prorrogado até 28/02/2023;8,4;;;;;;;;;;;
PIDI61-2019;Mapeamento automático entre paradigma de programação orientado à objetos e o modelo conceitual de dados baseado em grafos;01/03/2020;28/02/2022;Vigente;Não possui ;;;03/2020 a 02/2022;;;;;;;;
"ENZO SERAPHIM""";IESTI;Coordenador;8;;8,8;;;;;;;;;;;
PIDI61-2019;Mapeamento automático entre paradigma de programação orientado à objetos e o modelo conceitual de dados baseado em grafos;01/03/2020;28/02/2022;;;;;03/2020 a 02/2022;Anderson Tadeu de Oliveira Vicente;;Discente;8;;;;
PIDI61-2019;Mapeamento automático entre paradigma de programação orientado à objetos e o modelo conceitual de dados baseado em grafos;01/03/2020;28/02/2022;;;;;03/2020 a 02/2022;EDMILSON MARMO MOREIRA;;Docente;4;;;;
PIDI61-2019;Mapeamento automático entre paradigma de programação orientado à objetos e o modelo conceitual de dados baseado em grafos;01/03/2020;28/02/2022;;;;;03/2020 a 02/2022;GIUSEPPE BARUFFALDI SCASSIOTTI;;Discente;8;;;;
PIDI61-2019;Mapeamento automático entre paradigma de programação orientado à objetos e o modelo conceitual de dados baseado em grafos;01/03/2020;28/02/2022;;;;;03/2020 a 02/2022;THATYANA DE FARIA PIOLA SERAPHIM;;Docente;2;;;;
PIDI64-2019;Avaliação do erro de medição obtido por visão computacional de um processo de soldagem de revestimento de chapas de aço ABNT 1020;;;;;;;;;;;;;;;
;01/03/2020;28/02/2022;Vigente;Não possui ;;;03/2020 a 02/2022;;;;;;;;;
"JULIANA HELENA DAROZ GAUDENCIO""";IEPG;Coordenador;4;;7,3;;;;;;;;;;;
PIDI64-2019;Avaliação do erro de medição obtido por visão computacional de um processo de soldagem de revestimento de chapas de aço ABNT 1020;;;;;;;;;;;;;;;
;01/03/2020;28/02/2022;;;;;03/2020 a 02/2022;WILLIAN JOSE IZIDORO DA SILVA CARDOSO;;Discente;4;;;;;
;01/03/2020;28/02/2022;;;;;03/2020 a 02/2022;YAGO DE SOUZA RODRIGUES;;Discente;4;;;;;
;01/03/2020;28/02/2022;Vigente;Não possui ;;;03/2020 a 02/2022;;;;;;;;;
"LUIZ CARLOS BERTUCCI BARBOSA""";IRN;Coordenador;4;;9,3;;;;;;;;;;;
PIDI28-2019;Sequenciamento e anotação genômica de uma estirpe brasileira de Bacillus thuringiensis visando a prospecção de genes com potencial biocida;;;;;;;;;;;;;;;
;01/03/2020;28/02/2022;;;;;03/2020 a 02/2022;Ana Paula Pereira Costa;;Discente;4;;;;;
;01/03/2020;28/02/2023;Vigente;Não possui ;;;03/2020 a 02/2023;;;;;;;;;
"MARIANA FEITEIRO CAVALARI SILVA""";IMC;Coordenador;4;Prorrogado em 10/2021 para 02/2023;10;;;;;;;;;;;
PIDI49-2019;FATORES QUE INFLUENCIAM O ACESSO DE MULHERES AO ENSINO SUPERIOR EM ÁREAS DE STEM (SCIENCE, TECHNOLOGY, ENGINEERING AND MATHEMATICS) NO BRASIL;;;;;;;;;;;;;;;
;01/03/2020;28/02/2023;;;;;03/2020 a 02/2022;GISELE LEITE DA SILVA;;Docente;2;;;;;
;01/03/2020;28/02/2023;;;;;03/2020 a 02/2022;JOAO RICARDO NEVES DA SILVA;;Docente;2;;;;;
;01/03/2020;28/02/2022;Vigente;Não possui ;;;03/2020 a 02/2022;;;;;;;;;
"MIKAEL FRANK REZENDE JUNIOR""";IFQ;Coordenador;1;;9,5;;;;;;;;;;;
PIDI65-2019;Laboratórios Didáticos de Física controlados remotamente: limitações e potencialidades à aprendizagem;;;;;;;;;;;;;;;
;01/03/2020;28/02/2022;;;;;03/2020 a 02/2022;ALESSANDRA RODRIGUES;;Docente;1;;;;;
;01/03/2020;28/02/2022;;;;;03/2020 a 02/2022;Cíntia Torres Lemes Galvão;;Discente;10;;;;;
;01/03/2020;28/02/2022;;;;;03/2020 a 02/2022;RUTH GEISIANE ALVES FELIPE;;Discente Pós ;10;;;;;
;01/03/2020;28/02/2022;;;;;03/2020 a 02/2022;THIAGO COSTA CAETANO;;Docente;2;;;;;
;01/03/2020;28/02/2022;Vigente;Não possui ;;;03/2020 a 02/2022;;;;;;;;;
"OTÁVIO DE SOUZA MARTINS GOMES""";IESTI;Coordenador;8;;8;;;;;;;;;;;
PIDI59-2019;Lugares Incendiários: imagens e distopias contemporâneas;01/03/2020;28/02/2023;Vigente;Não possui ;;;03/2020 a 02/2023;PAULO CEZAR NUNES JUNIOR;IFQ;Coordenador;4;Prorogado em 09/2021 até 02/2023;8,6;;
PIDI59-2019;Lugares Incendiários: imagens e distopias contemporâneas;01/03/2020;28/02/2023;;;;;03/2020 a 02/2022;DENIS MARCIO RODRIGUES JUNIOR;;Discente Pós ;4;;;;
PIDI59-2019;Lugares Incendiários: imagens e distopias contemporâneas;01/03/2020;28/02/2023;;;;;03/2020 a 02/2022;Ravena Sena Maia;;Externo;4;;;;
PIDI42-2019;Descoberta de conhecimento no apoio à tomada de decisão na gestão acadêmica em uma Instituição Federal de Ensino Superior;;;;;;;;;;;;;;;
;01/03/2020;28/02/2022;Vigente;Não possui ;;;03/2020 a 02/2022;;;;;;;;;
"RAFAEL DE MAGALHAES DIAS FRINHANI""";IMC;Coordenador;2;;10;;;;;;;;;;;
PIDI42-2019;Descoberta de conhecimento no apoio à tomada de decisão na gestão acadêmica em uma Instituição Federal de Ensino Superior;;;;;;;;;;;;;;;
